seed,model,variant,condition,n,positives,prevalence,average_precision,roc_auc,brier,positive_brier,negative_brier,log_loss,ece_15,mean_probability,accuracy_at_half,frozen_threshold,frozen_alerts,frozen_alert_rate,frozen_tp,frozen_fp,frozen_precision,frozen_recall
71,word_balanced,raw,benign_context,40000,200,0.005,0.03968085544283526,0.9450027638190954,0.0794916585842631,2.8895969321899782e-05,0.07989096894916231,0.4440735723159405,0.08401492338514877,0.08901492338514877,0.919925,0.08802478852806492,3601,0.090025,200,3401,0.055540127742293804,1.0
71,word_balanced,calibrated,benign_context,40000,200,0.005,0.03968085544283526,0.9450027638190954,0.08007369432388038,2.4208346513236625e-10,0.08047607469615072,0.9480636836392945,0.08010879672906573,0.08510879672906574,0.919925,0.0021513158046597173,3601,0.090025,200,3401,0.055540127742293804,1.0
71,word_balanced,raw,combined,40000,200,0.005,0.028872544671815055,0.9172332914572865,0.08247751371147585,0.5971999214118706,0.07989096894916231,0.45267375050991643,0.08440330482236644,0.08528735518484942,0.9156,0.08802478852806492,3561,0.089025,160,3401,0.04493119910137602,0.8
71,word_balanced,calibrated,combined,40000,200,0.005,0.028872544671815055,0.9172332914572865,0.08421189299752439,0.8276397349708876,0.08047607469615072,0.968760211764644,0.08449257626002414,0.08065588124921827,0.9152,0.0021513158046597173,3561,0.089025,160,3401,0.04493119910137602,0.8
71,word_balanced,raw,combined_0.25,40000,200,0.005,0.12628151447781316,0.9844581658291458,0.020412506800513135,0.14320357800698877,0.019795466241686623,0.1152092841211675,0.024107104876067844,0.028319967842723462,0.979225,0.08802478852806492,1185,0.029625,190,995,0.16033755274261605,0.95
71,word_balanced,calibrated,combined_0.25,40000,200,0.005,0.12628151447781316,0.9844581658291458,0.020733703491085265,0.1967685929006031,0.01984910605686658,0.23889156853051627,0.02077788594542694,0.023721636136754962,0.97915,0.0021513158046597173,1185,0.029625,190,995,0.16033755274261605,0.95
71,word_balanced,raw,combined_0.50,40000,200,0.005,0.0609908656828391,0.9652589195979899,0.04128478732328676,0.2931622910183982,0.04001907122431635,0.2287323107765124,0.044337126797623125,0.04750581344988999,0.957775,0.08802478852806492,1985,0.049625,181,1804,0.09118387909319899,0.905
71,word_balanced,calibrated,combined_0.50,40000,200,0.005,0.0609908656828391,0.9652589195979899,0.04210783464754228,0.41167246081259734,0.04025072597334602,0.48440012329690874,0.042222684629532,0.04287648180774128,0.957625,0.0021513158046597173,1985,0.049625,181,1804,0.09118387909319899,0.905
71,word_balanced,raw,combined_0.75,40000,200,0.005,0.03941078513501222,0.9439126884422111,0.061407675435126485,0.4422519418569752,0.059493885151599604,0.33822011262479673,0.06380797059544481,0.06595926158709703,0.937125,0.08802478852806492,2752,0.0688,169,2583,0.06140988372093023,0.845
71,word_balanced,calibrated,combined_0.75,40000,200,0.005,0.03941078513501222,0.9439126884422111,0.062677577842534,0.6156971821705328,0.059898584855961126,0.7212621695197083,0.06286893179498257,0.06132989033578325,0.936875,0.0021513158046597173,2752,0.0688,169,2583,0.06140988372093023,0.845
71,word_unweighted,raw,id,40000,200,0.005,1.0,0.9999999999999999,0.0005451390123766327,0.10714959446979154,9.438231183592897e-06,0.0035379681013239916,0.0031815105444141555,0.00495248172586827,1.0,0.024249317165272875,422,0.01055,200,222,0.47393364928909953,1.0
71,word_unweighted,calibrated,id,40000,200,0.005,1.0,0.9999999999999999,1.8791137166168891e-06,0.00037551640989135664,1.5393639800056396e-09,7.703397397188108e-05,7.606899101059743e-05,0.004929995923520367,1.0,0.00018456591991564144,422,0.01055,200,222,0.47393364928909953,1.0
71,word_unweighted,raw,positive_paraphrase,40000,200,0.005,0.4855273883054564,0.994333040201005,0.0047158337260839395,0.9412885372112528,9.438231183592897e-06,0.020564394839085853,0.0032825880427020137,0.0017174119572979857,0.995,0.024249317165272875,319,0.007975,97,222,0.30407523510971785,0.485
71,word_unweighted,calibrated,positive_paraphrase,40000,200,0.005,0.4855273883054564,0.994333040201005,0.004986440857617312,0.9972878651900303,1.5393639800056396e-09,0.044068496658293654,0.004990151540584522,9.848459415477936e-06,0.995,0.00018456591991564144,319,0.007975,97,222,0.30407523510971785,0.485
71,word_unweighted,raw,benign_context,40000,200,0.005,0.04043159560825145,0.9467136934673367,0.040826568758803215,0.10714959446979154,0.0404932872225671,0.1031201332164364,0.05645302638851208,0.06145302638851208,0.919925,0.024249317165272875,3615,0.090375,200,3415,0.05532503457814661,1.0
71,word_unweighted,calibrated,benign_context,40000,200,0.005,0.04043159560825145,0.9467136934673367,0.0784769710725377,0.00037551640989135664,0.07886944069395804,0.39402735168609543,0.07920070072605197,0.08419694782555268,0.919925,0.00018456591991564144,3615,0.090375,200,3415,0.05532503457814661,1.0
71,word_unweighted,raw,combined,40000,200,0.005,0.02769940254168049,0.9141831658291457,0.044997263472510526,0.9412885372112528,0.0404932872225671,0.12014655995419828,0.060023231022301136,0.05821795661994179,0.914925,0.024249317165272875,3512,0.0878,97,3415,0.027619589977220957,0.485
71,word_unweighted,calibrated,combined,40000,200,0.005,0.02769940254168049,0.9141831658291457,0.08346153281643841,0.9972878651900303,0.07886944069395804,0.43801881437041723,0.0842574129946171,0.07927680036144778,0.914925,0.00018456591991564144,3512,0.0878,97,3415,0.027619589977220957,0.485
71,char_balanced,raw,id,40000,200,0.005,1.0,1.0,9.582622237363041e-05,2.4589263832165985e-05,9.618419703966793e-05,0.0043555419743060075,0.004304369178813561,0.009256603412599297,1.0,0.07606712256510906,423,0.010575,200,223,0.4728132387706856,1.0
71,char_balanced,calibrated,id,40000,200,0.005,1.0,1.0,1.60103660980549e-07,2.1951829082999258e-10,1.609070988835124e-07,3.115256640577246e-05,3.107209155852167e-05,0.005030946893359587,1.0,0.0017455238907769888,423,0.010575,200,223,0.4728132387706856,1.0
71,char_balanced,raw,positive_paraphrase,40000,200,0.005,0.8261181529788624,0.9982795226130654,0.0029496423041217986,0.5707878056134658,9.618419703966793e-05,0.01256198854392896,0.005472118272024761,0.005711355623026293,0.99595,0.07606712256510906,396,0.0099,173,223,0.43686868686868685,0.865
71,char_balanced,calibrated,positive_paraphrase,40000,200,0.005,0.8261181529788624,0.9982795226130654,0.0038935995988407628,0.7786878992554748,1.609070988835124e-07,0.019299542409984317,0.004159254350294401,0.0008407456497055991,0.99555,0.0017455238907769888,396,0.0099,173,223,0.43686868686868685,0.865
71,char_balanced,raw,benign_context,40000,200,0.005,0.6718193995249973,0.9963746231155779,0.0782500759443472,2.4589263832165985e-05,0.07864316884223924,0.3644473942576629,0.08303648093260428,0.08803648093260427,0.919925,0.07606712256510906,3613,0.090325,200,3413,0.05535566011624689,1.0
71,char_balanced,calibrated,benign_context,40000,200,0.005,0.6718193995249973,0.9963746231155779,0.0800568082948277,2.1951829082999258e-10,0.08045910381279409,0.7584097884564853,0.08009437197215186,0.08509437197215185,0.919925,0.0017455238907769888,3613,0.090325,200,3413,0.05535566011624689,1.0
71,char_balanced,raw,combined,40000,200,0.005,0.029223339709529672,0.9179236180904523,0.08110389202609537,0.5707878056134658,0.07864316884223924,0.37265384082728586,0.0843149281292053,0.08449123314303128,0.915875,0.07606712256510906,3586,0.08965,173,3413,0.048243167875069715,0.865
71,char_balanced,calibrated,combined,40000,200,0.005,0.029223339709529672,0.9179236180904523,0.08395024779000748,0.7786878992554748,0.08045910381279409,0.7776781783000638,0.08422619294564385,0.08090417072849787,0.915475,0.0017455238907769888,3586,0.08965,173,3413,0.048243167875069715,0.865
101,word_balanced,raw,id,40000,200,0.005,1.0,1.0,0.0001225745244580262,2.5077001964721538e-05,0.00012306446175698756,0.0047008233002940126,0.004634197138954905,0.009585374555082083,1.0,0.11442404786371356,350,0.00875,200,150,0.5714285714285714,1.0
101,word_balanced,calibrated,id,40000,200,0.005,1.0,1.0,2.622940201913389e-07,1.541012410268833e-10,2.63611306216215e-07,3.649382672197636e-05,3.636179731879764e-05,0.005036253668966304,1.0,0.003883973828888644,350,0.00875,200,150,0.5714285714285714,1.0
101,word_balanced,raw,positive_paraphrase,40000,200,0.005,0.805736460586333,0.9980193467336684,0.0029480747923584802,0.5651251305820556,0.00012306446175698756,0.012670535985280987,0.005340843849533738,0.005972642067838511,0.995975,0.11442404786371356,309,0.007725,159,150,0.5145631067961165,0.795
101,word_balanced,calibrated,positive_paraphrase,40000,200,0.005,0.805736460586333,0.9980193467336684,0.0039888144295079225,0.7977104272516476,2.63611306216215e-07,0.01931039899234686,0.004315587133851436,0.0006844128661485637,0.995475,0.003883973828888644,309,0.007725,159,150,0.5145631067961165,0.795
101,word_balanced,raw,benign_context,40000,200,0.005,0.03875401287955578,0.9442962311557789,0.08135557122384866,2.5077001964721538e-05,0.0817642671747124,0.45659252753525814,0.08578385074953533,0.09078385074953532,0.918075,0.11442404786371356,3614,0.09035,200,3414,0.05534034311012728,1.0
101,word_balanced,calibrated,benign_context,40000,200,0.005,0.03875401287955578,0.9442962311557789,0.08192396210125104,1.541012410268833e-10,0.08233564030199049,0.9811198382267223,0.08195736140746294,0.08695736140746294,0.918075,0.003883973828888644,3614,0.09035,200,3414,0.05534034311012728,1.0
101,word_balanced,raw,combined,40000,200,0.005,0.028502750549888056,0.9158557788944723,0.08418107149174912,0.5651251305820556,0.0817642671747124,0.46456224022024517,0.08667669911988256,0.08717111826229175,0.91405,0.11442404786371356,3573,0.089325,159,3414,0.04450041981528128,0.795
101,word_balanced,calibrated,combined,40000,200,0.005,0.028502750549888056,0.9158557788944723,0.08591251423673878,0.7977104272516476,0.08233564030199049,1.000393743392347,0.08624320246135236,0.0826055206046452,0.91355,0.003883973828888644,3573,0.089325,159,3414,0.04450041981528128,0.795
101,word_balanced,raw,combined_0.25,40000,200,0.005,0.1177900058685604,0.9833206030150754,0.021219767489484332,0.17386223429941253,0.02045271991757515,0.11991298131446147,0.024723756328853975,0.028703340917289738,0.9784,0.11442404786371356,1144,0.0286,184,960,0.16083916083916083,0.92
101,word_balanced,calibrated,combined_0.25,40000,200,0.005,0.1177900058685604,0.9833206030150754,0.021603964429318837,0.24080439961826777,0.020502454704751254,0.25087860507799553,0.02167173318525292,0.024127882397838942,0.97825,0.003883973828888644,1144,0.0286,184,960,0.16083916083916083,0.92
101,word_balanced,raw,combined_0.50,40000,200,0.005,0.059519871789781714,0.9642854271356784,0.0411803995412823,0.30891308516184224,0.039835009161279494,0.22903409243510456,0.044102354560206565,0.04709324021514812,0.957975,0.11442404786371356,1912,0.0478,177,1735,0.09257322175732217,0.885
101,word_balanced,calibrated,combined_0.50,40000,200,0.005,0.059519871789781714,0.9642854271356784,0.04202999833686605,0.43607365677820753,0.04004987945022614,0.48819450467514236,0.04219827880313848,0.042501058019667755,0.957675,0.003883973828888644,1912,0.0478,177,1735,0.09257322175732217,0.885
101,word_balanced,raw,combined_0.75,40000,200,0.005,0.037812295867096446,0.9408841708542713,0.0638519319727374,0.4554014043424801,0.06188434668444725,0.3531604194174938,0.06631818412096754,0.06813308991166327,0.934825,0.11442404786371356,2783,0.069575,165,2618,0.05928853754940711,0.825
101,word_balanced,calibrated,combined_0.75,40000,200,0.005,0.037812295867096446,0.9408841708542713,0.06517005762101148,0.6391555607014299,0.06228570835930084,0.7582670741085252,0.06539643762166453,0.063552578853004,0.93445,0.003883973828888644,2783,0.069575,165,2618,0.05928853754940711,0.825
101,word_unweighted,raw,id,40000,200,0.005,1.0,1.0,0.0004985580473779494,0.09783759513053028,9.41715751286229e-06,0.0034120044289832592,0.003090544402904032,0.005008257268197969,1.0,0.03058455098098489,355,0.008875,200,155,0.5633802816901409,1.0
101,word_unweighted,calibrated,id,40000,200,0.005,1.0,1.0,1.4184299192175776e-06,0.000283370931198087,1.583179122756542e-09,6.846369435942705e-05,6.773906841796029e-05,0.004938191907998719,1.0,0.0003383969035261354,355,0.008875,200,155,0.5633802816901409,1.0
101,word_unweighted,raw,positive_paraphrase,40000,200,0.005,0.5062718436899177,0.9950844221105528,0.004688709238205352,0.9358678332960111,9.41715751286229e-06,0.01996348120047785,0.003286113771984067,0.0017138862280159334,0.995,0.03058455098098489,229,0.005725,74,155,0.3231441048034934,0.37
101,word_unweighted,calibrated,positive_paraphrase,40000,200,0.005,0.5062718436899177,0.9950844221105528,0.004985919829909811,0.9971836509293168,1.583179122756542e-09,0.04279139633937915,0.004989965399907256,1.0034600092744677e-05,0.995,0.0003383969035261354,229,0.005725,74,155,0.3231441048034934,0.37
101,word_unweighted,raw,benign_context,40000,200,0.005,0.04566751737341402,0.9504831658291457,0.04228952973248782,0.09783759513053028,0.04201039372546248,0.10645377598624822,0.05856663873731448,0.06328873159142051,0.918075,0.03058455098098489,3619,0.090475,200,3419,0.055263885051119094,1.0
101,word_unweighted,calibrated,benign_context,40000,200,0.005,0.04566751737341402,0.9504831658291457,0.08048595545452923,0.000283370931198087,0.08088898351746054,0.4021248219904542,0.08113833236628605,0.08613833236628604,0.918075,0.0003383969035261354,3619,0.090475,200,3419,0.055263885051119094,1.0
101,word_unweighted,raw,combined,40000,200,0.005,0.027493940724262488,0.9131798994974875,0.04647968092331522,0.9358678332960111,0.04201039372546248,0.12300525275774285,0.061824920716499164,0.05999436055123847,0.913075,0.03058455098098489,3493,0.087325,74,3419,0.02118522759805325,0.37
101,word_unweighted,calibrated,combined,40000,200,0.005,0.027493940724262488,0.9131798994974875,0.08547045685451983,0.9971836509293168,0.08088898351746054,0.44484775463547394,0.08619064767931019,0.08121017505838009,0.913075,0.0003383969035261354,3493,0.087325,74,3419,0.02118522759805325,0.37
101,char_balanced,raw,id,40000,200,0.005,1.0,1.0,9.69416004119942e-05,2.189437881716897e-05,9.731872212855112e-05,0.00428619436554832,0.004234186946720803,0.00918934560135437,1.0,0.09738881031621335,349,0.008725,200,149,0.5730659025787965,1.0
101,char_balanced,calibrated,id,40000,200,0.005,1.0,1.0,1.627482469449902e-07,1.6372412201062104e-10,1.6356525459736688e-07,3.102917782736389e-05,3.094742599467421e-05,0.005030841907999178,1.0,0.0030572770597402953,349,0.008725,200,149,0.5730659025787965,1.0
101,char_balanced,raw,positive_paraphrase,40000,200,0.005,0.8496622361485522,0.9986337939698493,0.0028061237464942577,0.5418583235952699,9.731872212855112e-05,0.011839082385862815,0.005507526486824243,0.005782098811209341,0.99605,0.09738881031621335,322,0.00805,173,149,0.5372670807453416,0.865
101,char_balanced,calibrated,positive_paraphrase,40000,200,0.005,0.8496622361485522,0.9986337939698493,0.003804235688421617,0.7608145881986584,1.6356525459736688e-07,0.017897485656621397,0.004046527665101024,0.0009534723348989758,0.99555,0.0030572770597402953,322,0.00805,173,149,0.5372670807453416,0.865
101,char_balanced,raw,benign_context,40000,200,0.005,0.7021491097566266,0.9967199748743718,0.08007179417638462,2.189437881716897e-05,0.08047405497938746,0.3735124430795135,0.08478587132031193,0.08978587132031192,0.918075,0.09738881031621335,3613,0.090325,200,3413,0.05535566011624689,1.0
101,char_balanced,calibrated,benign_context,40000,200,0.005,0.7021491097566266,0.9967199748743718,0.08190718132038059,1.6372412201062104e-10,0.08231877519553968,0.7805165181015127,0.08194398512737185,0.08694398512737185,0.918075,0.0030572770597402953,3613,0.090325,200,3413,0.05535566011624689,1.0
101,char_balanced,raw,combined,40000,200,0.005,0.02878716496510606,0.9164209798994974,0.08278097632246686,0.5418583235952699,0.08047405497938746,0.38106533109982793,0.08618982380521349,0.0863786245301669,0.914125,0.09738881031621335,3586,0.08965,173,3413,0.048243167875069715,0.865
101,char_balanced,calibrated,combined,40000,200,0.005,0.02878716496510606,0.9164209798994974,0.08571125426055527,0.7608145881986584,0.08231877519553968,0.7983829745803066,0.08596383998652252,0.08286661555427165,0.913625,0.0030572770597402953,3586,0.08965,173,3413,0.048243167875069715,0.865
